feat_1,feat_2,class
0.5645997,0.0484246,2
0.4735267,0.0081744999999999,3
0.739916,0.0382855,0
0.6259573,0.0329946,1
0.5786268,0.0250639,2
0.5201606,0.0207217,3
0.6967843,0.0238712,0
0.6271968,0.046404,1
0.5635759,0.0358891,2
0.4949832,0.018954,3
0.7187348,0.040765,0
0.6265406,0.00685,1
0.5556467,0.0447414,2
0.475568,0.0490673,3
0.7132487,0.0271962,0
0.629404,0.0387753,1
0.546725,0.0151041,2
0.4825349,0.0426247,3
0.7018375,0.0461091,0
0.6360448,0.0067305,1
0.5818652,0.0210187,2
0.4823664,0.0251917,3
0.6984779,0.0398065,0
0.6247012,0.0337565,1
0.5724139,0.0394824,2
0.4789222,0.0093865,3
0.7301961999999999,0.0050502,0
0.6302285,0.0103703,1
0.5776094,0.0008593999999999,2
0.5081236,0.0116162,3
0.7071446,0.0388297,0
0.6493001,0.0208083,1
0.549456,0.0152115,2
0.4910568,0.0379547,3
0.7110214,0.0350243,0
0.6445959,0.0482955,1
0.5746644,0.0436952,2
0.498855,0.0254865,3
0.7152778,0.0109895,0
0.6470331,0.0419494,1
0.5781873,0.045296,2
0.4671779,0.0367393,3
0.7151958,0.0179187,0
0.6413089,0.0313956,1
0.5598959,0.0087907999999999,2
0.4983833,0.0420763,3
0.7023367,0.0328227,0
0.6569872,0.0272331,1
0.5683847,0.0417657,2
0.4715872,0.049453,3
0.7104715,0.0007393999999999,0
0.6238384,0.0351234,1
0.5637379,0.0285506,2
0.505488,0.0341173,3
0.6852117,0.0471689,0
0.6335456,0.0237347,1
0.5387802,0.0254473,2
0.462563,0.020591,3
0.6913369,0.0452777,0
0.613206,0.0273933,1
0.5409749,0.0162899999999999,2
0.4759504,0.0229043,3
0.709788,0.0181075,0
0.6299654,0.0044728,1
0.5380619,0.0252929,2
0.4822549,0.033636,3
0.7225521999999999,0.0341157,0
0.649864,0.0259114,1
0.5482874,0.0245167,2
0.4953028,0.0312003,3
0.6990668,0.0405574,0
0.62355,0.0419024,1
0.558301,0.0250794,2
0.4869591,0.0127674,3
0.7030529,0.0143333,0
0.6264329,0.0119889,1
0.5609426,0.0418903,2
0.4890473,0.0280227,3
0.7191654,0.0212073,0
0.6181776,0.0280977,1
0.5410574,0.0251452,2
0.4891804,0.003008,3
0.6867577,0.014735,0
0.602151,0.0080941999999999,1
0.5416558,0.0481993,2
0.4754615,0.0281658,3
0.7096895,0.043611,0
0.6068725,0.0187785,1
0.5404075,0.0200632,2
0.4625571,0.0150881,3
0.6765572,0.0051282,0
0.615309,4.68e-05,1
0.5645061,0.0025996,2
0.4972256,0.0075776,3
0.6923806,0.0189805,0
0.6100673,0.0025666,1
0.5528438,0.0107686,2
0.464954,0.0139967,3
0.6835698,0.0446392,0
0.6191121,0.0177142999999999,1
0.5652179,0.0258044,2
0.4722771,0.040198,3
0.7145032,0.0055936,0
0.6070752,0.0497633,1
0.5276739,0.000996,2
0.4600678,0.0235362,3
0.6817421,0.0186716,0
0.6344674,0.0496645,1
0.5493877,0.0343097,2
0.4633897,0.0227692,3
0.7060265,0.0228194,0
0.6356375,0.0219704,1
0.568405,0.0331852,2
0.4838355,0.0342664,3
0.6754396,0.0052475,0
0.6159335,0.0411248,1
0.5243746,0.0431119,2
0.4735857,0.0470311,3
0.6845086,0.0157832,0
0.6021738,0.0019257,1
0.545287,0.0374266,2
0.4449634,0.0004169,3
0.6850711,0.029295,0
0.6311753,0.0039581,1
0.5561471,0.0027606,2
0.4454961,0.0074588,3
0.6785177,0.0052919,0
0.5915233,0.0226153,1
0.5271862,0.0489414,2
0.4656757,0.0445301,3
0.6852592,0.0393914,0
0.6003692,0.0347442,1
0.556097,0.0059137,2
0.4439835,0.0079518,3
0.6662806,0.0383634,0
0.6146127,0.0453084,1
0.5297612,0.0296958,2
0.4871889,0.0213936,3
0.7018963,0.0395882,0
0.6095149,0.0345667,1
0.5544919,0.0495583,2
0.4385076,0.0133568,3
0.6857607,0.020924,0
0.5968436,0.0311087,1
0.5156208,0.0055341,2
0.4360305,0.0356808,3
0.6713443,0.0446453,0
0.615803,0.0192542,1
0.5303785,0.0143629,2
0.4707576,0.0153043,3
0.6668436,0.0464648,0
0.6129732,0.0459071,1
0.5553405,0.0480161,2
0.4599682,0.0254771,3
0.6678683,0.0071045,0
0.5842415,0.0039206,1
0.5234932,0.0402853,2
0.4803364,0.0382527,3
0.7022614,0.0349277,0
0.6064633,0.0111343,1
0.5463285,0.0344312,2
0.4453946,0.0043516,3
0.6616863,0.0137065,0
0.6295359,0.0368633,1
0.5297609,0.0177647,2
0.4768543,0.0448859,3
0.6753811,0.0151463,0
0.6250919,0.0126355,1
0.5263933,0.0239355,2
0.4539128,0.03531,3
0.6918399,0.027498,0
0.6120791,0.014626,1
0.5506326,0.0499548,2
0.4302632,0.0200558,3
0.6651502,0.0062408,0
0.5791267,0.0379821,1
0.5108218,0.0490668,2
0.4322078,0.0294907,3
0.656963,0.0148444,0
0.6249404,0.0179598,1
0.5248864,0.0008057999999999,2
0.4277782,0.0426405,3
0.6618695,0.0132672,0
0.6072796,0.0167938,1
0.5464909,0.0407585,2
0.4577166,0.0016928,3
0.6955991,0.024851,0
0.6159438,0.0158826,1
0.5463149,0.0445755,2
0.4275564,0.0486153,3
0.6758384,0.0268863,0
0.582347,0.0014478,1
0.5346484,0.0162531,2
0.465258,0.0473265,3
0.6973927,0.0162029999999999,0
0.583496,0.015668,1
0.522852,0.0215249,2
0.4636172,0.0477877,3
0.6914266,0.0138268,0
0.6100616,0.0406026,1
0.5272443,0.0126347,2
0.4501667,0.03585,3
0.6531623,0.021729,0
0.5893519,0.0005416,1
0.5366241,0.0398755,2
0.4210928,0.0322041,3
0.6819506,0.0436737,0
0.6134515,0.0015794,1
0.5409285,0.0409323,2
0.4420097,0.0274458,3
0.6516745,0.0156143,0
0.5914968,0.0144614,1
0.5109896,0.0438291,2
0.4503457,0.0024242,3
0.6649603,0.0341418,0
0.6151325,0.0159801,1
0.5205237,0.0451664,2
0.4283914,0.0173666,3
0.6628197,0.0121062,0
0.6130402,0.0350172,1
0.503844,0.0299139,2
0.4346608,0.0009462,3
0.6623999,0.0438455,0
0.5986017,0.0228802,1
0.5383416,0.0331884,2
0.4652823,0.0369844,3
0.6581437,0.0075854,0
0.6115113,0.0059286,1
0.495563,0.0206986,2
0.4632127,0.0225909,3
0.6501452,0.0387989,0
0.5707901,0.0092422,1
0.5096356,0.0160297,2
0.4201124,0.0321765,3
0.6675881,0.03215,0
0.5659119,0.0152619,1
0.4995013,0.0486918,2
0.4269068,0.0194149,3
0.6423888,0.0456191,0
0.5643736,0.0472968,1
0.5285912,0.0256539,2
0.4254729,0.0098275,3
0.6368666,0.0030659,0
0.5974272,0.0488205,1
0.4986468,0.0130457,2
0.4312384,0.0101291,3
0.6610264,0.0069355,0
0.5665718,0.007354,1
0.498332,0.0238938,2
0.4323312,0.0263415,3
0.675051,0.0149213,0
0.6007504,0.0450896,1
0.5157181,0.0286842,2
0.4170078,0.0443101,3
0.682932,0.0138333,0
0.6023794,0.0293758,1
0.5132616,0.0472155,2
0.4338503,0.0261509,3
0.6572565,0.0498589,0
0.5939283,0.0197152,1
0.4985657,0.0072925,2
0.4154478,0.026611,3
0.6383187,0.0485731,0
0.567473,0.0102714,1
0.5045546,0.0050154,2
0.4296662,0.0001088,3
0.6443738,0.0403975,0
0.5793766,0.0447339,1
0.48834,0.0028179,2
0.450992,0.0250444,3
0.6334905,0.0253,0
0.5668296,0.0493669,1
0.5166882,0.002681,2
0.4157617,0.0235582,3
0.6390266,0.023962,0
0.5626731,0.0399631,1
0.5046401,0.0344081,2
0.4100457,0.0164038,3
0.6292646,0.000151,0
0.5731873,0.0473688,1
0.4937421,0.0454816,2
0.4477314,0.0374407,3
0.6376701,0.0296044,0
0.5638929,0.04349,1
0.512674,0.0161074,2
0.4327661,0.0098037,3
0.6441148,0.0327784,0
0.5577427,0.0050481,1
0.4943281,0.0352066,2
0.4332559,0.0399539,3
0.6596004,0.0336517,0
0.5888133,0.0199156,1
0.5060901,0.0417266,2
0.4337545,0.0294571,3
0.6640902,0.0105005,0
0.5707931,0.0137443,1
0.505968,0.0435136,2
0.4017638,0.0127886,3
0.6499862,0.041561,0
0.560586,0.0333332,1
0.4759181,0.029892,2
0.423031,0.0263815,3
0.6579976,0.0055843,0
0.5557003,0.0029866,1
0.5135859,0.0167617,2
0.3994503,0.046341,3
0.669379,0.0370219,0
0.5898,0.0409352,1
0.4993026,0.0021523,2
0.4040296,0.0162435,3
0.6225045,0.025497,0
0.5689467,0.0157651,1
0.4767054,0.0373456,2
0.4047755,0.0458849,3
0.6660662,0.0091813,0
0.5840057,0.0122388,1
0.4880137,0.0370143,2
0.4270175,0.0494816,3
0.6349817,0.0394732,0
0.5810579,0.0113143,1
0.5057409,0.0068758,2
0.4381497,0.0217728,3
0.6417509,0.0090272,0
0.5834026,0.0392142,1
0.4959893,0.0163273999999999,2
0.422646,0.0365902,3
0.6479064,0.0041026,0
0.5513819,0.0067988,1
0.4990891,0.0007946999999999,2
0.4122634,0.0438073,3
0.623419,0.0141013,0
0.546774,0.0250524,1
0.4821686,0.0173261,2
0.3983821,0.0346705,3
0.6480755,0.0268774,0
0.5448883,0.0402116,1
0.4924088,0.0496272,2
0.4048876,0.0025587,3
0.654291,0.0414179,0
0.5502514,0.0170077,1
0.5104285,0.0084028,2
0.4031791,0.0435248,3
0.6117083,0.0017558,0
0.5722884,0.0468102,1
0.4825712,0.0352875,2
0.4163121,0.0342911,3
0.6100045,0.0425717,0
0.5530323,0.0324474,1
0.4947318,0.0207669,2
0.4196825,0.0074834999999999,3
0.6582159,0.036128,0
0.5552595,0.027481,1
0.4685603,0.0361691,2
0.4295876,0.0161756,3
0.6149492,0.0072423,0
0.5707739,0.0161835,1
0.4988935,0.0050211,2
0.4071608,0.0358436,3
0.6529479,0.0471246,0
0.5481536,0.0107376,1
0.4925253,0.0498387,2
0.427486,0.0248273,3
0.6392477,0.0304767,0
0.5531981,0.020434,1
0.5028888,0.0009013,2
0.4058041,0.0024857,3
0.6418305,0.0170876,0
0.5680725,0.0304785,1
0.4630406,0.0206095,2
0.3805814,0.0399751,3
0.6209202,0.0464367,0
0.5640902,0.0272587,1
0.5026147,0.0112808,2
0.409091,0.0258761,3
0.6045086,0.011097,0
0.5641055,0.009526,1
0.4690757,0.0374182,2
0.4039537,0.0444149,3
0.6508258,0.0266829,0
0.562353,0.0019763,1
0.4611851,0.014563,2
0.3780784,0.0306003,3
0.6204063,0.0157193,0
0.5542434,0.0144608,1
0.4587222,0.0364188,2
0.417966,0.0323413,3
0.6345563,0.008653,0
0.526095,0.0179952,1
0.4546612,0.0239583,2
0.4121035,0.0160825,3
0.6060946,0.0214925,0
0.5440644,0.0473947,1
0.495532,0.0428045,2
0.4238906,0.0199478,3
0.6453197,0.0375194,0
0.5298745,0.0091663,1
0.4959088,0.0052817,2
0.4003548,0.024481,3
0.63147,0.0233627,0
0.5347708,0.0389559,1
0.4722255,0.0491654,2
0.4004425,0.0370159,3
0.5987317,0.0478666,0
0.5604282,0.048572,1
0.4917582,0.0231087,2
0.4189026,0.0338009,3
0.6236268,0.0001519,0
0.5428493,0.0316284,1
0.4760577,0.0413941,2
0.3818962,0.0086657,3
0.617485,0.0302032,0
0.5219112,0.0113877,1
0.478503,0.0173041999999999,2
0.4079834,0.0266543,3
0.6360483,0.0262608,0
0.5665277,0.0370741,1
0.45597,0.0108932,2
0.3763197,0.0129017,3
0.6172408,0.0260513,0
0.5300956,0.0440547,1
0.4866406,0.0103125,2
0.3806252,0.0238836,3
0.6038246,0.021697,0
0.552923,0.048819,1
0.4792712,0.043445,2
0.3990747,0.0200715,3
0.6351938,0.0209994,0
0.5224703,0.022766,1
0.4404121,0.0217053,2
0.3722541,0.0020773,3
0.6009735,0.0469557,0
0.5488737,0.0213334,1
0.4554263,0.0168585,2
0.3910522,0.0153318,3
0.6328129,0.0011883,0
0.5263605,0.0171142,1
0.4412095,0.0354602,2
0.4038015,0.0208262,3
0.6037614,0.0406315,0
0.5483884,0.0112883,1
0.4808359,0.0033424,2
0.3691019,0.0499756,3
0.6358807,0.0154278,0
0.5534626,0.0360612,1
0.4533765,0.0491844,2
0.384668,0.0374601,3
0.6340642,0.0034452,0
0.5429172,0.0045291,1
0.4687622,0.0328111,2
0.3765811,0.0246694,3
0.6195503,0.0348391,0
0.5377074,0.0494163,1
0.4411274,0.0443573,2
0.4041379,0.0288841,3
0.6142409,0.032949,0
0.528047,0.0476075,1
0.4455075,0.0351764,2
0.3832945,0.0452039,3
0.6241268,0.0319599,0
0.5391656,0.0269609,1
0.4621023,0.0275396,2
0.3897961,0.0334668,3
0.6136833,0.0133759,0
0.5279501,0.0067262,1
0.4790847,0.0041763,2
0.4015015,0.0135028,3
0.6286015,0.0394785,0
0.5145679,0.0009489,1
0.478135,0.0028872,2
0.3886783,0.0469111,3
0.6187546,0.0473801,0
0.5296237,0.046055,1
0.443654,0.0005559,2
0.3965612,0.0209919,3
0.6197214,0.0412889,0
0.5204164,0.0495674,1
0.4643631,0.0451554,2
0.3998592,0.0034252,3
0.597611,0.0461927,0
0.5420098,0.0306471,1
0.4640738,0.0118027,2
0.3967529,0.032607,3
0.5813251,0.0245307,0
0.5338038,0.0421789,1
0.4672406,0.0403314,2
0.3950069,0.0163347,3
0.6165189,0.0455532,0
0.5064868,0.0021626,1
0.4665199,0.0317678,2
0.3963837,0.0220524,3
0.5945296,0.0135661,0
0.5397241,0.0414478,1
0.439329,0.0297509,2
0.365735,0.0078787,3
0.6087397,0.027593,0
0.5187836,0.0209155,1
0.4561901,0.0408273,2
0.351364,0.027883,3
0.5824467,0.0227998,0
0.5203777,0.0257563,1
0.4308595,0.0379866,2
0.3769296,0.034485,3
0.5930209,0.0226477,0
0.5069704,0.0042747,1
0.4472589,0.0129848,2
0.3758186,0.0088245,3
0.5737479,0.0006775,0
0.5278307,0.0352429,1
0.4237951,0.0144374,2
0.3835071,0.0264118,3
0.5827853,0.0333358,0
0.5374244,0.0306894,1
0.4477532,0.0401035,2
0.3630187,0.0049168,3
0.5955164,0.0364143,0
0.5287308,0.0494337,1
0.4261556,0.0235477,2
0.3457196,0.0131948,3
0.5756786,0.0123419,0
0.521723,0.0180586,1
0.4645111,0.0024865,2
0.3477089,0.0103366,3
0.5936895,0.0398901,0
0.5296832,0.0485285,1
0.4625955,0.0358187,2
0.3907417,0.0105614,3
0.580917,0.0231213,0
0.4904977,0.0349327,1
0.4426059,0.0441845,2
0.3424303,0.0452313,3
0.5882274,0.0278136,0
0.5377405,0.009077,1
0.4462321,0.0369343,2
0.3549029,0.0275927,3
0.585059,0.0305046,0
0.5351472,0.0316825,1
0.4182575,0.0050461,2
0.3425627,0.0487343,3
0.6109503,0.0006991,0
0.495395,0.0027313,1
0.4464783,0.0326996,2
0.3408011,0.0472242,3
0.5902907,0.0039469,0
0.5223475,0.0446888,1
0.4347224,0.0482279,2
0.3536082,0.0436599,3
0.6037615,0.0457118,0
0.5226061,0.0277814,1
0.429632,0.025451,2
0.3764882,0.0130665,3
0.5820114,0.0402487,0
0.5049647,0.0110605,1
0.4492229,0.0460489,2
0.3688636,0.0055027,3
0.5622452,0.0446332,0
0.4943816,0.0498376,1
0.4094181,0.0223176,2
0.3342794,0.0400769,3
0.5887019,0.0445387,0
0.5079134,0.0418956,1
0.4406216,0.045048,2
0.3383641,6.2e-06,3
0.5741466,0.0134035,0
0.5106487,0.0464624,1
0.4105743,0.0017795,2
0.3453217,0.0002496,3
0.5693109,0.0247754,0
0.4800334,0.0333002,1
0.445959,0.0188518,2
0.3424016,0.0439021,3
0.5749612,0.0491717,0
0.4882177,0.0302739,1
0.4122278,0.0116871,2
0.3727649,0.0445222,3
0.5720028,0.0081868,0
0.5011394,0.0002529,1
0.4048153,0.0082845999999999,2
0.3513572,0.0064893,3
0.6005744,0.0384486,0
0.4843409,0.0076334999999999,1
0.4286871,0.0460636,2
0.3687464,0.0378647,3
0.5582661,0.0163314999999999,0
0.5088223,0.038374,1
0.40226,0.0294257,2
0.3305464,0.0236072,3
0.5742916,0.0261008,0
0.5162925,0.0344675,1
0.4461478,0.0073016,2
0.3553275,0.0287818,3
0.5619828,0.027241,0
0.4893133,0.0328037,1
0.4229704,0.018095,2
0.3731185,0.0168869,3
0.5949371,0.046959,0
0.5114444,0.0490193,1
0.4347075,0.0475117,2
0.3259708,0.030307,3
0.5840364,0.0433994,0
0.4728148,0.0138217,1
0.4432692,0.0145176,2
0.343135,0.0115182,3
0.5475295,0.0080453,0
0.5168994,0.0212427,1
0.4071367,0.0144069,2
0.3226461,0.0104825,3
0.5709497,0.0064443,0
0.4976338,0.0249002,1
0.4105111,0.0267699,2
0.3497353,0.0427756,3
0.5500034,0.0463202,0
0.5013511,0.0475753,1
0.4262441,0.0202386,2
0.3303864,0.0457352,3
0.5704265,0.0403836,0
0.5046709,0.0307131,1
0.4228594,0.0084799999999999,2
0.3611658,0.0128715,3
0.5583146,0.0176426,0
0.5151658,0.0363537,1
0.4094609,0.0375403,2
0.3404275,0.0079524,3
0.5808711,0.0004562,0
0.4988704,0.0233188,1
0.3929527,0.0119913,2
0.3167366,0.0348968,3
0.5862405,0.0031598,0
0.4878763,0.0406534,1
0.4232786,0.044266,2
0.3590413,0.0121367,3
0.5619494,0.0419605,0
0.4822158,0.0477922,1
0.415429,0.0264981,2
0.3191119,0.0358452,3
0.5451421,0.0005381,0
0.5010192,0.0146823,1
0.419601,0.0090872,2
0.3395742,0.019085,3
0.5668307,0.0222928,0
0.4673654,0.0294032,1
0.4356006,0.0125137,2
0.3403703,0.0112411,3
0.5827812,0.0051529,0
0.49239,0.0400174,1
0.4097863,0.0436668,2
0.3573433,0.0336789,3
0.5377081,0.0009496,0
0.4795926,0.0342055,1
0.4066985,0.0384539,2
0.356394,0.0397046,3
0.5616601,0.0382725,0
0.5048334,0.0051511,1
0.3979728,0.0485276,2
0.3128451,0.0334467,3
0.5625266,0.0221774,0
0.503584,0.0189222,1
0.4136115,0.046313,2
0.3227485,0.0426904,3
0.5417735,0.0475333,0
0.5024341,0.0199156,1
0.4203624,0.0239101,2
0.3335599,0.0155051,3
0.539747,0.012768,0
0.4610975,0.0367595,1
0.4294271,0.0291721,2
0.3494663,0.0097355,3
0.5424742,0.0102301,0
0.4982684,0.0066085,1
0.3821902,0.0228051,2
0.3431464,0.0005123,3
0.5651917,0.0335594,0
0.477755,0.0087308999999999,1
0.3932852,0.0076556,2
0.3223904,0.0296173,3
0.530726,0.0004453,0
0.4726256,0.0045694,1
0.3823469,0.0072232,2
0.3096585,0.0028336,3
0.5751496,0.0442739,0
0.4533767,0.0174766,1
0.3973199,0.0073035,2
0.3109969,0.0414692,3
0.5710855,0.003626,0
0.4963826,0.02733,1
0.3916289,0.0480581,2
0.3316753,0.0427982,3
0.528265,0.0060295,0
0.4898362,0.03378,1
0.3923775,0.01694,2
0.320584,0.0080053,3
0.5495038,0.0406846,0
0.469369,0.0092348,1
0.4185545,0.0334544,2
0.331215,0.0116668,3
0.5545461,0.0233035,0
0.4516596,0.049951,1
0.4145393,0.0367211,2
0.3280019,0.0118071,3
0.5562359,0.0361703,0
0.485899,0.0022642,1
0.4197725,0.0018177,2
0.3433728,0.039613,3
0.5213644,0.0152227,0
0.4635425,0.0175524,1
0.4061846,0.0481754,2
0.3370237,0.039166,3
0.5279157,0.0123307,0
0.4555239,0.040591,1
0.414127,0.0328662,2
0.318305,0.0077595,3
0.5300123,0.0307072,0
0.466963,0.0051535,1
0.3881098,0.0045197,2
0.339608,0.0188114,3
0.5553892,0.0052374,0
0.4594056,0.0236311,1
0.3770875,0.0261982,2
0.332108,0.0311132,3
0.5562336,0.0432853,0
0.4569675,0.0107087,1
0.3766866,0.025195,2
0.3406407,0.0240849,3
0.5357398,0.0179599,0
0.4466549,0.0170801,1
0.3758102,0.0256367,2
0.3092656,0.0143327,3
0.5628515,0.026323,0
0.4522313,0.0414213,1
0.3779717,0.0256633,2
0.3301218,0.0334754,3
0.5412521,0.0133047,0
0.4689887,0.0453625,1
0.3768297,0.0116721,2
0.3382127,0.0196491,3
0.5212644,0.0039388,0
0.4516651,0.0458587,1
0.4039605,0.0350878,2
0.3144783,0.0272551,3
0.5251628,0.0171947,0
0.4436848,0.006181,1
0.3776088,0.0202039,2
0.3327238,0.0488459,3
0.5495494,0.0438488,0
0.4452919,0.0498732,1
0.3918215,0.0372363,2
0.3112646,0.0425495,3
0.5287779,0.0384706,0
0.4417658,0.019643,1
0.3913144,0.0010028,2
0.3064584,0.0052225,3
0.5458916,0.049703,0
0.4521388,0.0277903,1
0.3974866,0.0044134,2
0.2926031,0.0255573,3
0.5148249,0.0439992,0
0.4792296,0.0232659,1
0.4048657,0.0071596,2
0.3025858,0.0398822,3
0.5180309,0.0180364,0
0.4457355,0.0110196,1
0.3984635,0.0124309,2
0.3267755,0.0230423,3
0.5248865,0.0238058,0
0.44451,0.0056969,1
0.362938,0.04926,2
0.3004678,0.0196151,3
0.5145606,0.0121933,0
0.4312676,0.041555,1
0.3617774,0.0290282,2
0.3035603,0.0208152,3
0.5247323,0.0336314,0
0.4621725,0.0484579,1
0.3643682,0.0331082,2
0.2959723,0.0214946,3
0.5226531,0.046118,0
0.4500562,0.0194175,1
0.3728203,0.0486886,2
0.3260729,0.0263702,3
0.5511491,0.0058997,0
0.4745477,0.0383531,1
0.3975972,0.0079816999999999,2
0.3176319,0.0428166,3
0.5400314,0.0396416,0
0.4712711,0.0095097,1
0.351474,0.0148051,2
0.3198146,0.0244193,3
0.5154078,0.0151483,0
0.434065,0.0006796,1
0.3735618,0.0027986,2
0.3151063,0.0016436999999999,3
0.5463204,0.0064908,0
0.4434572,0.015286,1
0.361978,0.0344721,2
0.3032902,0.0226788,3
0.4982326,0.0128402,0
0.4323956,0.0222061,1
0.3867635,0.019286,2
0.3104597,0.019396,3
0.5061397,0.0341687,0
0.4337691,0.0056444,1
0.3597602,0.0034367,2
0.2722346,0.0496926,3
0.512964,0.0293403,0
0.4303212,0.0348554,1
0.3590376,0.012639,2
0.3153679,0.0227108,3
0.5238238,0.0294969,0
0.4664432,0.0307925,1
0.3688069,0.0481371,2
0.282802,0.0142863,3
0.5340302,0.0351459,0
0.4639983,0.0138489,1
0.3440297,0.0402062,2
0.2870466,0.0156318,3
0.5320404,0.0426686,0
0.4302464,0.0262365,1
0.3638967,0.0230756,2
0.3078069,0.0012523,3
0.5111164,0.0162753,0
0.4602319,0.0064879,1
0.3594183,0.0099641,2
0.2719973,0.0474467,3
0.4992742,0.0081375,0
0.4251091,0.0108607,1
0.3670588,0.0405481,2
0.279376,0.0165673,3
0.4967623,0.036714,0
0.4302072,0.021506,1
0.3641511,0.0138136,2
0.303895,0.0440438,3
0.491989,0.0358497,0
0.4378884,0.0224693,1
0.3856058,0.0093035,2
0.2757167,0.0381093,3
0.5196342,0.0435554,0
0.4206102,0.0177377,1
0.3527,0.0306011,2
0.2727963,0.0067099,3
0.4923718,0.0078895,0
0.4282851,0.0059103,1
0.3757873,0.0136009,2
0.3069328,0.0400013,3
0.5120562,0.0161439,0
0.4493079,0.0464314,1
0.3681642,0.0358816,2
0.2929816,0.0258341,3
0.4926398,0.0301136,0
0.417309,0.0342697,1
0.3429084,0.0385946,2
0.3047763,0.0372252,3
0.4873715,0.0191987,0
0.4451386,0.0137925,1
0.3764457,0.026808,2
0.2697782,0.0342782,3
0.4945053,0.0102749,0
0.4426855,0.0368102,1
0.3436887,0.0022211,2
0.2838396,0.0127022,3
0.4990957,0.0468067,0
0.4331314,0.0205083,1
0.3424961,0.0070357,2
0.274262,0.0259555,3
0.5283253,0.0454208,0
0.4174593,0.0169857999999999,1
0.3735561,0.0177272,2
0.3004241,0.0453857,3
0.5031749,0.02368,0
0.4191272,0.0139874,1
0.3546651,0.0299497,2
0.2772624,0.0242509,3
0.50853,0.0151356,0
0.4191099,0.0204632,1
0.3404606,0.0235019,2
0.2694569,0.0020481,3
0.5139029,0.048476,0
0.4301672,0.0213485,1
0.3730434,0.0072373999999999,2
0.2924578,0.0335656,3
0.5058504,0.0045257,0
0.4157832,0.0031028,1
0.3751006,0.0190449,2
0.2895485,0.0428878,3
0.4761043,0.0061262,0
0.4380116,0.0150044,1
0.3590435,0.047971,2
0.2805084,0.0492904,3
0.5232516,0.0083286999999999,0
0.4273991,0.030407,1
0.3262354,0.0277934,2
0.2800347,0.0001237,3
0.4883914,0.0294842,0
0.4112372,0.0294563,1
0.3571905,0.0140713,2
0.2796744,0.0175845999999999,3
0.5128644,0.0337427,0
0.4191096,0.0345945,1
0.3391736,0.0408488,2
0.2614887,0.0447427,3
0.478637,0.0418094,0
0.408519,0.0074563,1
0.3234434,0.0272464,2
0.2880616,0.0436336,3
0.4742491,0.0110576,0
0.4450903,0.0492049,1
0.3526344,0.0476583,2
0.2646091,0.0210333,3
0.5110265,0.0356089,0
0.4428543,0.0422757,1
0.3374513,0.0368241,2
0.2600926,0.0050043,3
0.4783294,0.008215,0
0.4171023,0.0463826,1
0.3443993,0.0191183,2
0.2607112,0.0056263,3
0.4697075,0.0415805,0
0.4003333,0.0240952,1
0.3517484,0.0081005,2
0.2787505,0.0484574,3
0.471675,0.0480814,0
0.4418082,0.0304459,1
0.320916,0.0396316,2
0.2738065,0.0259224,3
0.5131757,0.0395099,0
0.4220933,0.0474758,1
0.3201278,0.0114026,2
0.2721307,0.036175,3
0.4982501,0.0194172,0
0.4064577,0.0372462,1
0.3485983,0.0149559,2
0.2898336,0.0399139,3
0.4765755,0.0013693,0
0.4309845,0.0267494,1
0.3303561,0.0211468,2
0.2581002,0.0246106,3
0.4729419,0.0380364,0
0.3916772,0.0176265,1
0.3322686,0.0130579,2
0.2490786,0.0002167,3
0.4785582,0.0277241,0
0.4141093,0.0489223,1
0.3277855,0.0249631,2
0.2492121,0.0258361,3
0.472505,0.032852,0
0.3991475,0.0295623,1
0.3397855,0.0008788,2
0.2414019,0.0072217999999999,3
0.4676584,0.0417069,0
0.4089532,0.0081031999999999,1
0.3433951,0.0363042,2
0.2545935,0.0465452,3
0.4759765,0.0265772,0
0.4087823,0.0120047,1
0.311157,0.0113913,2
0.2636236,0.035916,3
0.4783276,0.0155615,0
0.4133008,0.0205812,1
0.3434775,0.0289691,2
0.2574933,0.0301988,3
0.4972134,0.0079012,0
0.3892245,0.0473009,1
0.3465579,0.0102235,2
0.246422,0.0476844,3
0.4588345,0.0248093,0
0.3842775,0.0483219,1
0.3266648,0.001526,2
0.2710813,0.0374653,3
0.457577,0.0324152,0
0.3841858,0.0127191,1
0.3156959,0.011876,2
0.2759417,0.0348981,3
0.4554352,0.0127579,0
0.4057699,0.0231788,1
0.3498714,0.0287358,2
0.2782527,0.0286208,3
0.500448,0.0237096,0
0.4274899,0.0159123,1
0.3301263,0.0440846,2
0.2745741,0.0472967,3
0.5006538,0.0149256,0
0.3817222,0.0006929,1
0.3392415,0.0031779,2
0.2522877,0.0402258,3
0.4536201,0.0151274,0
0.3817293,0.0368417,1
0.3502517,0.0230993,2
0.2743139,0.0285358,3
0.4991616,0.0257362,0
0.3875822,0.0193312,1
0.3182437,0.0484433,2
0.2280335,0.0236284,3
0.4542493,0.0480702,0
0.4136131,0.0248731,1
0.3237071,0.0161398999999999,2
0.2567297,0.0441814,3
0.4928744,0.0480754,0
0.4108521,0.0400332,1
0.3175248,0.030775,2
0.2450972,0.0401611,3
0.4746231,0.043917,0
0.3950145,0.0335621,1
0.3098302,0.0131378,2
0.2263782,0.0194802,3
0.4531187,0.0445813,0
0.4014238,0.0236495,1
0.3394014,0.0035205,2
0.2693027,0.0311222,3
0.4857734,0.0231324,0
