Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,class
0.508249,0.15308,0.303131,0.226186,0.005586,0.373537,0.33728,0.043251,0.120866,0.1301,0.022617,0.370172,0.104875,0.103569,0.115697,0.026439,0.013832,0.062747,0.368789,0.245538,0.093874,0.043066,0.019312,0.057099,0.010342,0.028391,0.019915,0.017425,0.012645,0.012641,0.038779,0.201353,0.56467,0
0.53438,0.164975,0.23798,0.00647,0.312425,0.021962,0.290628,0.026662,0.072938,0.04407,0.013475,0.027211,0.07459,0.010029,0.049295,0.016768,0.003039,0.004852,0.020722,0.10726,0.065963,0.041776,0.008008,0.005812,0.014205,0.003706,0.015538,0.024394,0.003472,0.007158,0.004213,0.004846,0.01491,2
0.397632,0.129588,0.175826,0.231592,0.002154,0.34732,0.294404,0.132406,0.129636,0.071058,0.165555,0.113696,0.173332,0.025546,0.03911,0.27863,0.155205,0.083138,0.063268,0.049036,0.035948,0.05957,0.012552,0.023631,0.024374,0.072781,0.198732,0.255045,0.133316,0.058377,0.02471,0.018757,0.02172,4
0.378582,0.461178,0.011853,0.330175,0.334306,0.055144,0.334822,0.054083,0.050517,0.047888,0.057224,0.068395,0.049165,0.030433,0.047243,0.085287,0.032007,0.017461,0.031878,0.015121,0.014444,0.015462,0.021444,0.04377,0.075281,0.091823,0.082064,0.071091,0.038439,0.026986,0.015899,0.017333,0.022112,1
0.194272,0.26104,0.243669,0.011572,0.179528,0.02818,0.200273,0.12435,0.127665,0.040103,0.11153,0.065231,0.072155,0.03284,0.022249,0.0717,0.117676,0.091614,0.041376,0.025202,0.022695,0.017432,0.014683,0.016355,0.01453,0.016755,0.023097,0.076859,0.06216,0.053265,0.036492,0.031389,0.016742,4
0.528812,0.15764,0.313488,0.233007,0.383433,0.464741,0.358439,0.002516,0.052084,0.04287,0.002138,0.026986,0.056942,0.003685,0.136672,0.027305,0.001596,0.002742,0.025228,0.212135,0.051859,0.01676,0.004363,0.00728,0.020618,0.002609,0.031095,0.007793,0.004405,0.004014,0.003275,0.006076,0.024688,0
0.453269,0.134554,0.199843,0.269378,0.397517,0.331594,0.300912,0.015028,0.016397,0.007912,0.013347,0.049487,0.005889,0.026978,0.002462,0.002449,0.013306,0.106067,0.043621,0.008482,0.003946,0.012548,0.001507,0.0172,0.002479,0.004095,0.003188,0.002123,0.004595,0.063937,0.101354,0.05395,0.005542,2
0.263347,0.31937,0.232253,0.007099,0.30237,0.374353,0.337743,0.035773,0.191728,0.13244,0.034883,0.117462,0.191754,0.056479,0.06188,0.050125,0.010037,0.02984,0.116361,0.201884,0.171054,0.119503,0.034852,0.02001,0.019633,0.021037,0.041669,0.023749,0.014924,0.009975,0.020414,0.069908,0.129228,0
0.417598,0.528405,0.006982,0.363945,0.48483,0.617001,0.590542,0.104537,0.088109,0.073181,0.181803,0.123645,0.233807,0.068454,0.052168,0.210111,0.193856,0.105005,0.0419,0.052349,0.068511,0.072554,0.02162,0.029425,0.065162,0.110261,0.226969,0.439312,0.287998,0.272542,0.174699,0.114219,0.058599,1
0.741454,0.224251,0.326115,0.435821,0.000604,0.011961,0.433242,0.007976,0.006543,0.034003,0.004965,0.055311,0.00487,0.0037,0.057809,0.038006,0.003534,0.005803,0.058163,0.009783,0.002929,0.003679,0.00322,0.015163,0.102602,0.126198,0.037909,0.017584,0.00449,0.00435,0.004843,0.027345,0.00676,3
0.320818,0.400871,0.012038,0.28618,0.033169,0.374579,0.352241,0.035177,0.058149,0.071352,0.066808,0.030427,0.032172,0.116833,0.053165,0.022204,0.03845,0.013076,0.009478,0.009734,0.020483,0.075871,0.121859,0.116431,0.072494,0.023332,0.015924,0.013216,0.010664,0.007579,0.016797,0.037606,0.015716,5
0.45213,0.140405,0.19955,0.269875,0.393837,0.331017,0.296085,0.019161,0.020574,0.01504,0.018838,0.035133,0.016972,0.022867,0.006475,0.004483,0.018914,0.07458,0.030025,0.014272,0.006765,0.012603,0.004791,0.024474,0.008184,0.005927,0.004575,0.004877,0.01392,0.055918,0.072687,0.042482,0.011361,2
0.20856,0.237347,0.006631,0.040069,0.157135,0.216909,0.166704,0.223477,0.177638,0.110464,0.124263,0.159907,0.152369,0.076778,0.118349,0.167869,0.101017,0.10237,0.089757,0.066101,0.064306,0.064756,0.031365,0.044831,0.074058,0.094448,0.105417,0.114542,0.06489,0.054577,0.046251,0.03277,0.040013,4
0.49115,0.153003,0.219957,0.292937,0.001432,0.433791,0.386187,0.014968,0.025369,0.025367,0.00513,0.11186,0.018755,0.059256,0.014487,0.005809,0.004692,0.023018,0.120456,0.032756,0.016433,0.011634,0.007633,0.008259,0.01019,0.020611,0.004893,0.007025,0.005858,0.0086,0.027632,0.136422,0.195096,0
0.211086,0.270639,0.198619,0.264597,0.323814,0.001671,0.290186,0.108703,0.11134,0.054513,0.128241,0.133067,0.084263,0.040577,0.012876,0.058639,0.142134,0.186009,0.116454,0.0527,0.022489,0.036588,0.018405,0.042908,0.015765,0.012616,0.019292,0.073905,0.086911,0.122152,0.084006,0.05108,0.020685,4
0.193053,0.24921,0.172612,0.011407,0.231412,0.287881,0.24176,0.158882,0.149149,0.058147,0.139719,0.064665,0.109306,0.032983,0.03494,0.173913,0.135331,0.092161,0.045014,0.037807,0.030896,0.053595,0.01268,0.011061,0.009016,0.02265,0.077568,0.136987,0.078109,0.044505,0.035649,0.024947,0.021291,4
0.696558,0.210914,0.01145,0.308248,0.403505,0.574305,0.529631,0.028762,0.02638,0.043266,0.013992,0.023275,0.009574,0.015851,0.050536,0.009456,0.00556,0.040524,0.00524,0.003632,0.004514,0.009311,0.013411,0.088867,0.074493,0.020072,0.007657,0.005107,0.006313,0.008106,0.007878,0.011566,0.0118,5
0.513028,0.154442,0.226564,0.303492,0.371669,0.449843,0.34444,0.009285,0.074281,0.087641,0.004912,0.133157,0.073791,0.011812,0.079787,0.026256,0.002158,0.011757,0.146002,0.173003,0.066434,0.020345,0.008387,0.031364,0.002753,0.028012,0.025268,0.004613,0.007239,0.005716,0.003886,0.01985,0.17727,2
0.573533,0.176032,0.254344,0.341317,0.012053,0.417614,0.379597,0.019413,0.077854,0.021258,0.031149,0.011398,0.189426,0.03256,0.00874,0.122055,0.016357,0.004235,0.00527,0.017244,0.200592,0.132648,0.0286,0.00806,0.010715,0.014465,0.005853,0.007607,0.0251,0.006654,0.008733,0.010896,0.009565,2
0.227922,0.294147,0.204779,0.28641,0.012009,0.34737,0.306041,0.057138,0.078124,0.060021,0.037808,0.104893,0.038592,0.047928,0.027695,0.015025,0.031638,0.10806,0.102529,0.054763,0.032113,0.02391,0.02016,0.022876,0.036809,0.017977,0.017459,0.013449,0.014234,0.03234,0.079319,0.126966,0.068446,0
0.661921,0.026452,0.09411,0.291254,0.377495,0.573866,0.521296,0.059851,0.083338,0.069542,0.04929,0.030546,0.032318,0.103253,0.041975,0.024343,0.05732,0.026444,0.0166,0.00946,0.021908,0.05605,0.120107,0.12287,0.059769,0.023918,0.016286,0.018854,0.019987,0.007924,0.010722,0.045537,0.026683,5
0.18645,0.247151,0.182663,0.01743,0.162973,0.227828,0.169415,0.135493,0.127022,0.067186,0.100532,0.067563,0.067225,0.03949,0.047508,0.152036,0.103914,0.042607,0.031455,0.021425,0.029806,0.03396,0.024539,0.016589,0.019557,0.03429,0.059853,0.074772,0.042079,0.025499,0.024446,0.028811,0.023132,4
0.324102,0.4143,0.291767,0.390169,0.006968,0.579325,0.530878,0.015922,0.023064,0.103219,0.072843,0.032925,0.014554,0.110483,0.101608,0.015595,0.029052,0.020942,0.015235,0.004062,0.011934,0.03025,0.127462,0.265869,0.150016,0.031978,0.013823,0.011118,0.013461,0.005604,0.008469,0.046344,0.031129,5
0.493386,0.15254,0.293093,0.219315,0.360029,0.43398,0.3298,0.013666,0.038882,0.050106,0.008351,0.194056,0.031282,0.071684,0.018814,0.006729,0.006561,0.027402,0.211198,0.059614,0.026655,0.019228,0.013994,0.008756,0.013782,0.027607,0.005359,0.018524,0.006186,0.008026,0.021382,0.176696,0.333947,2
0.230925,0.013529,0.143863,0.016692,0.211102,0.287178,0.262359,0.09966,0.09908,0.080028,0.043188,0.112928,0.056869,0.047076,0.034542,0.026641,0.024701,0.058688,0.110813,0.065727,0.039777,0.034568,0.020849,0.017372,0.023866,0.023992,0.016308,0.014975,0.011193,0.020327,0.040647,0.084904,0.102833,0
0.341889,0.436391,0.011756,0.023587,0.054826,0.411389,0.375643,0.043677,0.038298,0.0439,0.02449,0.042625,0.020111,0.01576,0.050273,0.025157,0.010418,0.030094,0.011898,0.007779,0.006805,0.0108,0.00971,0.049997,0.072147,0.032373,0.016193,0.010578,0.005863,0.006704,0.011156,0.007648,0.008465,5
0.487643,0.144401,0.214384,0.287098,0.351272,0.423387,0.321251,0.008828,0.02404,0.041109,0.006727,0.136421,0.019175,0.066957,0.016899,0.00305,0.005513,0.047204,0.129316,0.043801,0.01645,0.012432,0.012719,0.003377,0.024193,0.010349,0.005742,0.007419,0.004061,0.007171,0.037344,0.164585,0.158162,0
0.38429,0.116832,0.231756,0.171152,0.005574,0.282108,0.240738,0.088475,0.081721,0.032226,0.096515,0.059297,0.074001,0.00928,0.029744,0.262061,0.092269,0.031604,0.023754,0.02286,0.020711,0.022438,0.007828,0.00748,0.011425,0.064976,0.173449,0.19005,0.05553,0.017159,0.011974,0.014508,0.01438,4
0.508688,0.154006,0.29817,0.225931,0.441841,0.369094,0.338171,0.015587,0.048773,0.05002,0.009357,0.121888,0.044824,0.022169,0.042454,0.014641,0.004094,0.018397,0.135064,0.0885,0.038659,0.016841,0.00763,0.019958,0.007101,0.019691,0.013161,0.010857,0.00619,0.006096,0.006947,0.043627,0.216937,2
0.193193,0.250169,0.181604,0.23794,0.00613,0.297696,0.254982,0.101165,0.093663,0.023937,0.101853,0.038614,0.061201,0.018403,0.016534,0.096658,0.108043,0.062422,0.029402,0.018578,0.010114,0.032592,0.013651,0.009676,0.006791,0.012334,0.040618,0.100376,0.056746,0.024621,0.014724,0.012217,0.016153,4
0.360088,0.460525,0.012167,0.314686,0.033042,0.325005,0.330762,0.097909,0.105378,0.201233,0.11475,0.270889,0.118877,0.089605,0.183531,0.22875,0.069114,0.05264,0.061294,0.069158,0.045504,0.066727,0.062476,0.165735,0.30628,0.287508,0.213113,0.145403,0.076488,0.052423,0.070871,0.052715,0.061414,1
0.415717,0.527969,0.374252,0.499728,0.017683,0.784875,0.728928,0.007757,0.006083,0.005376,0.120906,0.006835,0.166114,0.005054,0.00473,0.016891,0.138039,0.007521,0.003968,0.012531,0.032264,0.007188,0.004195,0.004834,0.005556,0.005775,0.017137,0.230596,0.199603,0.092078,0.011496,0.009943,0.007975,1
0.719181,0.223532,0.017667,0.318701,0.415057,0.044525,0.392741,0.02316,0.018279,0.029545,0.016473,0.03482,0.008503,0.012794,0.069653,0.021842,0.005297,0.03052,0.011405,0.010386,0.004132,0.007897,0.009516,0.027542,0.115359,0.036065,0.018187,0.010488,0.005907,0.006562,0.011075,0.011442,0.010195,5
0.360667,0.4584,0.324534,0.43424,0.002674,0.016702,0.427186,0.01202,0.008879,0.07096,0.007777,0.144502,0.007157,0.00484,0.104907,0.096648,0.004,0.01168,0.030504,0.013342,0.003022,0.003441,0.0033,0.020511,0.179598,0.187891,0.096299,0.023054,0.005199,0.006183,0.00354,0.015934,0.005355,1
0.357563,0.450528,0.000957,0.319657,0.420097,0.530931,0.50662,0.010806,0.005458,0.048902,0.005082,0.070204,0.00387,0.004823,0.073812,0.038809,0.002828,0.012521,0.012573,0.010214,0.002569,0.004183,0.004088,0.027322,0.12443,0.083792,0.038314,0.010062,0.004358,0.006862,0.006606,0.011679,0.007764,5
0.397246,0.118976,0.177382,0.238297,0.350598,0.005492,0.301339,0.107803,0.096357,0.021477,0.156154,0.061458,0.135114,0.016461,0.017796,0.25399,0.158635,0.044628,0.029963,0.035649,0.011164,0.070999,0.013116,0.014159,0.013073,0.046741,0.187762,0.348837,0.133079,0.030241,0.01791,0.014326,0.034215,4
0.511187,0.154382,0.302366,0.017536,0.22087,0.36981,0.324991,0.0161,0.032747,0.033238,0.008735,0.054988,0.026361,0.010761,0.028302,0.008075,0.003907,0.006181,0.055514,0.051987,0.020896,0.009286,0.006012,0.013159,0.00497,0.010927,0.005928,0.006738,0.005291,0.003955,0.004721,0.014502,0.084891,2
0.642499,0.19888,0.282494,0.00121,0.367889,0.465657,0.435949,0.010903,0.008897,0.012803,0.023655,0.00676,0.005268,0.069976,0.011536,0.005908,0.04128,0.006959,0.003611,0.003617,0.003559,0.018604,0.07276,0.040794,0.016614,0.004734,0.007382,0.006631,0.0038,0.004815,0.010029,0.02064,0.006404,5
0.550383,0.166302,0.24349,0.325458,0.399276,0.006899,0.365563,0.008453,0.04734,0.019564,0.00617,0.008395,0.094629,0.007855,0.033205,0.015445,0.006418,0.004854,0.006895,0.063735,0.088961,0.030129,0.006243,0.008244,0.014826,0.007367,0.004826,0.029655,0.007862,0.007623,0.007652,0.007495,0.009983,2
0.441081,0.421572,0.06606,0.263603,0.010839,0.390417,0.334751,0.038711,0.038312,0.020006,0.037562,0.04137,0.043543,0.035917,0.009769,0.014104,0.041388,0.098235,0.032948,0.014568,0.011452,0.014166,0.010468,0.033292,0.012485,0.008976,0.008064,0.011196,0.041963,0.137243,0.128837,0.057942,0.030645,0
0.191181,0.247715,0.006788,0.176595,0.231961,0.022654,0.197085,0.172998,0.154848,0.092749,0.128337,0.100523,0.076287,0.041686,0.066287,0.180239,0.112836,0.091748,0.066102,0.03993,0.025664,0.040592,0.016151,0.017661,0.021721,0.039094,0.070413,0.090613,0.046758,0.028681,0.020671,0.020702,0.029965,4
0.507022,0.154872,0.221411,0.297348,0.365032,0.006178,0.328339,0.013053,0.068111,0.067978,0.007622,0.170036,0.064063,0.035312,0.047041,0.012729,0.005214,0.020772,0.210557,0.111815,0.057478,0.023889,0.007096,0.020676,0.009225,0.047438,0.010803,0.022002,0.005986,0.004995,0.011323,0.073511,0.299139,2
0.866759,0.261405,0.380119,0.007182,0.499912,0.022472,0.508294,0.017514,0.014242,0.005661,0.035447,0.007132,0.049005,0.007805,0.004321,0.010389,0.086709,0.011224,0.003804,0.006956,0.075846,0.006381,0.008299,0.00403,0.004137,0.004468,0.009812,0.053129,0.133041,0.041431,0.018272,0.011996,0.006693,1
0.382431,0.108058,0.171591,0.22588,0.01224,0.276975,0.231462,0.141012,0.125907,0.095532,0.119561,0.113521,0.137702,0.049519,0.084809,0.328836,0.116493,0.069263,0.057008,0.024895,0.055578,0.073584,0.02557,0.027617,0.042185,0.106379,0.181566,0.203639,0.073588,0.044007,0.034692,0.033838,0.03867,4
0.248559,0.319534,0.007408,0.028817,0.221444,0.24462,0.227444,0.051885,0.121639,0.099641,0.039204,0.09752,0.119698,0.042521,0.041986,0.041391,0.021829,0.028227,0.08276,0.110487,0.105927,0.068306,0.029313,0.026079,0.023831,0.02418,0.01982,0.021189,0.017473,0.014525,0.019734,0.031099,0.061385,0
0.174073,0.233779,0.166043,0.220921,0.001713,0.27641,0.235804,0.183174,0.158934,0.117868,0.114572,0.151022,0.069069,0.019423,0.125015,0.359125,0.109337,0.052493,0.041502,0.019497,0.051988,0.031443,0.013204,0.01256,0.070946,0.178645,0.165522,0.083637,0.018792,0.013132,0.020876,0.021076,0.012771,4
0.185371,0.238287,0.171349,0.227538,0.280513,0.34117,0.247666,0.21029,0.207227,0.038453,0.164403,0.070797,0.052499,0.007889,0.036058,0.422529,0.15758,0.049663,0.018308,0.010899,0.035391,0.033879,0.018581,0.010543,0.010785,0.077058,0.201689,0.162018,0.023569,0.012584,0.009862,0.040542,0.013136,4
0.228601,0.457011,0.139016,0.285785,0.350561,0.002042,0.318081,0.018391,0.030745,0.037116,0.011528,0.074042,0.01928,0.024859,0.025576,0.006263,0.009552,0.054245,0.076502,0.039868,0.016135,0.01318,0.012643,0.005492,0.033492,0.013839,0.00714,0.006205,0.003851,0.00925,0.02844,0.06921,0.044058,2
0.810683,0.249371,0.474007,0.011733,0.350187,0.584722,0.555741,0.01852,0.015343,0.008735,0.031757,0.012198,0.0402,0.004118,0.003954,0.102191,0.028101,0.004873,0.00654,0.068959,0.005248,0.009308,0.002606,0.00313,0.004558,0.014117,0.121228,0.122326,0.040502,0.013128,0.007027,0.006347,0.006061,3
0.514475,0.154417,0.230365,0.307699,0.377295,0.454951,0.35078,0.003634,0.049666,0.066638,0.00296,0.093437,0.050988,0.006678,0.076163,0.041788,0.00235,0.006612,0.091172,0.15471,0.046486,0.012849,0.009397,0.018421,0.003864,0.009801,0.041061,0.004386,0.010831,0.004792,0.003613,0.011079,0.101798,2
0.306341,0.399236,0.281601,0.023074,0.007087,0.049855,0.242066,0.03611,0.041282,0.047002,0.07711,0.030373,0.033777,0.098154,0.03754,0.023559,0.028663,0.021417,0.015655,0.01272,0.022833,0.081914,0.09613,0.087299,0.047143,0.015913,0.012858,0.017425,0.01167,0.012397,0.023794,0.030717,0.020652,5
0.400131,0.518327,0.011838,0.369134,0.586302,0.61178,0.641978,0.015961,0.014137,0.008263,0.029741,0.010935,0.039581,0.006309,0.00488,0.04071,0.033926,0.005778,0.004525,0.020786,0.012602,0.008631,0.003035,0.003353,0.004503,0.009374,0.042971,0.111637,0.049219,0.01939,0.009483,0.010284,0.008997,1
0.396194,0.503563,0.353474,0.473505,0.002576,0.584847,0.562437,0.004372,0.003654,0.002721,0.039043,0.01613,0.05389,0.003487,0.004105,0.120244,0.038257,0.003379,0.004474,0.033597,0.004117,0.007328,0.002992,0.003379,0.004703,0.018111,0.128928,0.180228,0.054584,0.010731,0.004723,0.005847,0.0073,1
0.869214,0.269795,0.001131,0.38025,0.021752,0.498388,0.507831,0.027396,0.015884,0.00784,0.025034,0.010516,0.031079,0.009484,0.004128,0.013176,0.05196,0.0135,0.006227,0.006588,0.044767,0.011039,0.007675,0.004484,0.005129,0.005642,0.011991,0.046772,0.079554,0.042903,0.02251,0.01433,0.011839,1
0.233271,0.305369,0.216667,0.291483,0.356449,0.011946,0.316941,0.013725,0.045654,0.109468,0.009088,0.2115,0.035296,0.048294,0.011188,0.005761,0.007058,0.049305,0.200442,0.11485,0.031487,0.015918,0.007206,0.004344,0.009681,0.014709,0.004541,0.008273,0.003323,0.00643,0.019095,0.107876,0.145908,0
0.374263,0.471257,0.023038,0.325381,0.32868,0.077024,0.311526,0.035213,0.025964,0.031386,0.018874,0.07007,0.01892,0.01143,0.024595,0.075721,0.00638,0.005024,0.025602,0.003854,0.003961,0.003901,0.00422,0.008309,0.029601,0.089382,0.069712,0.031993,0.006266,0.004595,0.003537,0.005372,0.00605,3
0.433803,0.552076,0.012821,0.001454,0.033043,0.38492,0.382732,0.056624,0.05353,0.034891,0.076623,0.039189,0.093999,0.036211,0.017511,0.026126,0.08372,0.046634,0.019584,0.012399,0.040772,0.026762,0.014309,0.010198,0.00924,0.009081,0.014995,0.05211,0.123201,0.139235,0.071831,0.049798,0.03178,1
0.505268,0.152647,0.222062,0.297972,0.36593,0.44023,0.336033,0.002402,0.033878,0.065551,0.001696,0.184351,0.034646,0.027333,0.027957,0.005571,0.001534,0.008534,0.204443,0.09517,0.03101,0.004945,0.002485,0.016113,0.00174,0.031347,0.005061,0.008502,0.001994,0.002415,0.005816,0.056699,0.305297,2
0.530522,0.165027,0.232674,0.318357,0.006786,0.389752,0.353096,0.018815,0.088294,0.055181,0.021535,0.053256,0.092026,0.025039,0.071656,0.033893,0.005813,0.016856,0.052157,0.154583,0.083978,0.058024,0.021021,0.015778,0.027199,0.01013,0.032276,0.016067,0.006414,0.009602,0.008807,0.014257,0.03083,2
0.261497,0.332146,0.237801,0.318599,0.392115,0.47089,0.364637,0.005315,0.083846,0.056156,0.004554,0.020009,0.090349,0.005301,0.045809,0.010495,0.002077,0.003139,0.017508,0.118271,0.082243,0.034233,0.004452,0.004487,0.010087,0.00212,0.010865,0.014298,0.002264,0.007525,0.004124,0.003592,0.008849,2
0.791173,0.238121,0.467208,0.001865,0.339159,0.688061,0.647286,0.008863,0.006585,0.005815,0.011825,0.021926,0.015484,0.002283,0.005878,0.134778,0.011097,0.002437,0.019165,0.031998,0.007555,0.003954,0.002242,0.00355,0.008396,0.04744,0.143235,0.05891,0.016547,0.006965,0.004781,0.007344,0.011599,1
0.363592,0.459708,0.022778,0.341164,0.317989,0.422571,0.373791,0.026763,0.02037,0.050009,0.029337,0.097101,0.029582,0.011376,0.073353,0.110492,0.018456,0.019566,0.041064,0.022849,0.016589,0.008457,0.006567,0.020719,0.123296,0.147495,0.113505,0.06718,0.024837,0.020854,0.016563,0.019006,0.017368,1
0.511625,0.154611,0.225799,0.302026,0.011589,0.373989,0.332222,0.013722,0.053126,0.048599,0.011316,0.076187,0.046298,0.017142,0.036601,0.010953,0.005354,0.018103,0.081897,0.083146,0.040987,0.031545,0.011669,0.01484,0.007162,0.015034,0.009438,0.007754,0.006178,0.007689,0.012668,0.025571,0.102598,0
0.359277,0.023772,0.215111,0.319989,0.570733,0.600862,0.633037,0.039875,0.035509,0.051927,0.016231,0.068616,0.010611,0.009897,0.053368,0.043549,0.007494,0.009296,0.016403,0.00608,0.004277,0.007525,0.009111,0.025878,0.084869,0.086988,0.042853,0.018592,0.008781,0.006476,0.006243,0.010199,0.011609,5
0.230412,0.298342,0.285938,0.213833,0.420259,0.351762,0.321144,0.011277,0.032482,0.195717,0.008437,0.463497,0.024603,0.099988,0.026778,0.003481,0.007306,0.163058,0.42008,0.201664,0.021536,0.012836,0.027797,0.002616,0.048282,0.011009,0.01006,0.007335,0.00151,0.005207,0.062565,0.272043,0.199387,2
0.533021,0.164359,0.318297,0.236704,0.001821,0.391158,0.358367,0.006754,0.034342,0.018668,0.003006,0.007277,0.038658,0.005324,0.05858,0.009969,0.002659,0.002805,0.006293,0.098754,0.035508,0.017023,0.00411,0.004357,0.022675,0.002666,0.009674,0.008373,0.003258,0.004912,0.004637,0.008059,0.008775,2
0.190273,0.24663,0.17242,0.017447,0.028119,0.228644,0.182345,0.20376,0.199503,0.080941,0.141658,0.081785,0.086189,0.035325,0.053432,0.209835,0.122158,0.087025,0.039566,0.032228,0.035342,0.055441,0.012513,0.015571,0.0204,0.026186,0.071057,0.081943,0.034292,0.019818,0.016709,0.022025,0.02015,4
0.453269,0.576728,0.001415,0.407226,0.533071,0.595979,0.602226,0.018308,0.009613,0.005035,0.027409,0.025201,0.036028,0.059439,0.004867,0.005296,0.027,0.119813,0.020922,0.004422,0.00628,0.098908,0.003943,0.018348,0.005239,0.003965,0.005094,0.009452,0.039293,0.184981,0.215061,0.123202,0.048835,1
0.059944,0.224528,0.220544,0.061083,0.334056,0.320462,0.327484,0.092099,0.072193,0.078262,0.054081,0.057928,0.031225,0.021719,0.031452,0.035167,0.012957,0.012889,0.016856,0.010188,0.009254,0.010845,0.007885,0.016457,0.038845,0.044555,0.029194,0.016453,0.009261,0.012616,0.008378,0.010085,0.010482,1
0.188195,0.239385,0.167178,0.006645,0.221993,0.28261,0.237414,0.29022,0.256641,0.119997,0.219844,0.099476,0.119957,0.040045,0.122257,0.419419,0.212206,0.112035,0.04957,0.021701,0.053804,0.039987,0.020756,0.024974,0.046239,0.079286,0.175213,0.19845,0.072138,0.028991,0.018766,0.032935,0.019145,4
